"","X1","year","State","total_jail_pop","total_pop_15to64","perc_pop","perc_male","perc_female","perc_asian","perc_black","perc_latinx","perc_native","perc_white","lat","lon","State Code","Region","Division"
"1195",1241,2014,"North Dakota",1385,482584,287,439,101,51,1200,710,1382,190,47.44631792,-100.4688072,"ND","Midwest","West North Central"
"1196",1242,2015,"North Dakota",1427,491269,290,446,92,36,1136,668,1258,203,47.44631792,-100.4688072,"ND","Midwest","West North Central"
"1197",1243,1970,"Nebraska",784,884735,89,171,8,0,0,0,0,0,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1198",1244,1971,"Nebraska",753,900331,84,162,7,0,0,0,0,0,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1199",1245,1972,"Nebraska",735,917728,80,156,8,0,0,0,0,0,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1200",1246,1973,"Nebraska",718,933083,77,151,8,0,0,0,0,0,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1201",1247,1974,"Nebraska",700,946916,74,146,8,0,0,0,0,0,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1202",1248,1975,"Nebraska",683,956359,71,142,8,0,0,0,0,0,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1203",1249,1976,"Nebraska",665,969180,69,138,8,0,0,0,0,0,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1204",1250,1977,"Nebraska",648,978973,66,134,8,0,0,0,0,0,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1205",1251,1978,"Nebraska",663,988982,67,137,11,0,0,0,0,0,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1206",1252,1979,"Nebraska",699,996081,70,141,10,0,0,0,0,0,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1207",1253,1980,"Nebraska",741,1004289,74,146,10,0,0,0,0,0,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1208",1254,1981,"Nebraska",782,1007776,78,152,11,0,0,0,0,0,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1209",1255,1982,"Nebraska",824,1007582,82,158,11,0,0,0,0,0,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1210",1256,1983,"Nebraska",865,1007280,86,164,12,0,0,0,0,0,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1211",1257,1984,"Nebraska",950,1009415,94,181,14,0,0,0,0,0,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1212",1258,1985,"Nebraska",1035,1005606,103,198,15,0,0,0,0,0,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1213",1259,1986,"Nebraska",1090,997665,109,226,19,0,0,0,0,0,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1214",1260,1987,"Nebraska",1181,990988,119,226,23,0,0,0,0,0,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1215",1261,1988,"Nebraska",1113,992534,112,216,26,0,0,0,0,0,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1216",1262,1989,"Nebraska",1455,990104,147,285,27,0,0,0,0,0,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1217",1263,1990,"Nebraska",1617,994200,163,300,30,89,1068,452,1229,110,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1218",1264,1991,"Nebraska",1645,1003045,164,296,30,85,1035,521,1183,105,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1219",1265,1992,"Nebraska",1762,1016971,173,316,31,98,1134,582,1198,108,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1220",1266,1993,"Nebraska",1764,1027543,172,324,21,104,1137,650,1125,107,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1221",1267,1994,"Nebraska",1819,1038775,175,339,33,114,1327,697,1257,111,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1222",1268,1995,"Nebraska",1995,1056407,189,339,33,128,1334,655,1155,111,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1223",1269,1996,"Nebraska",2034,1072773,190,369,35,104,1447,653,900,123,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1224",1270,1997,"Nebraska",2189,1084469,202,361,42,135,1282,777,1286,117,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1225",1271,1998,"Nebraska",2290,1093491,209,381,39,125,1475,632,997,125,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1226",1272,1999,"Nebraska",2269,1102173,206,360,43,162,1214,770,1087,118,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1227",1273,2000,"Nebraska",2368,1112140,213,385,48,121,1234,717,1092,131,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1228",1274,2001,"Nebraska",2487,1120032,222,398,50,83,1177,679,1269,139,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1229",1275,2002,"Nebraska",2596,1128597,230,425,57,103,1258,610,1274,155,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1230",1276,2003,"Nebraska",2683,1138301,236,441,61,79,1266,589,1419,163,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1231",1277,2004,"Nebraska",2785,1147127,243,445,63,85,1277,536,1523,165,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1232",1278,2005,"Nebraska",2867,1157981,248,469,72,120,1335,537,1629,178,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1233",1279,2006,"Nebraska",2926,1166317,251,452,67,79,1248,506,1541,176,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1234",1280,2007,"Nebraska",3002,1172861,256,459,75,118,1269,484,1413,184,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1235",1281,2008,"Nebraska",3222,1179287,273,478,79,95,1416,654,1398,172,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1236",1282,2009,"Nebraska",3378,1188375,284,475,70,77,1249,686,1391,167,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1237",1283,2010,"Nebraska",3272,1196114,274,455,75,87,1253,668,1417,158,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1238",1284,2011,"Nebraska",3483,1198484,291,502,80,78,1347,751,1286,177,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1239",1285,2012,"Nebraska",3329,1206171,276,464,74,65,1268,601,1343,167,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1240",1286,2013,"Nebraska",3583,1208865,296,488,82,74,1263,577,1419,188,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1241",1287,2014,"Nebraska",3600,1213073,297,504,94,54,1365,580,1355,197,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1242",1288,2015,"Nebraska",3529,1217136,290,475,91,25,1209,537,1421,189,41.52719287,-99.8102647,"NE","Midwest","West North Central"
"1243",1289,1970,"New Hampshire",333,448893,74,148,3,0,0,0,0,0,43.68569305,-71.57669972,"NH","Northeast","New England"
"1244",1290,1971,"New Hampshire",337,464929,72,144,3,0,0,0,0,0,43.68569305,-71.57669972,"NH","Northeast","New England"
"1245",1291,1972,"New Hampshire",340,482318,71,139,3,0,0,0,0,0,43.68569305,-71.57669972,"NH","Northeast","New England"
"1246",1292,1973,"New Hampshire",344,500442,69,135,3,0,0,0,0,0,43.68569305,-71.57669972,"NH","Northeast","New England"
"1247",1293,1974,"New Hampshire",348,514648,68,132,3,0,0,0,0,0,43.68569305,-71.57669972,"NH","Northeast","New England"
"1248",1294,1975,"New Hampshire",351,527003,67,130,3,0,0,0,0,0,43.68569305,-71.57669972,"NH","Northeast","New England"
"1249",1295,1976,"New Hampshire",355,544230,65,127,4,0,0,0,0,0,43.68569305,-71.57669972,"NH","Northeast","New England"
"1250",1296,1977,"New Hampshire",358,566246,63,123,4,0,0,0,0,0,43.68569305,-71.57669972,"NH","Northeast","New England"
"1251",1297,1978,"New Hampshire",362,586188,62,120,8,0,0,0,0,0,43.68569305,-71.57669972,"NH","Northeast","New England"
"1252",1298,1979,"New Hampshire",385,602624,64,123,9,0,0,0,0,0,43.68569305,-71.57669972,"NH","Northeast","New England"
"1253",1299,1980,"New Hampshire",407,613914,66,128,9,0,0,0,0,0,43.68569305,-71.57669972,"NH","Northeast","New England"
"1254",1300,1981,"New Hampshire",430,624765,69,132,10,0,0,0,0,0,43.68569305,-71.57669972,"NH","Northeast","New England"
"1255",1301,1982,"New Hampshire",452,633274,71,137,11,0,0,0,0,0,43.68569305,-71.57669972,"NH","Northeast","New England"
"1256",1302,1983,"New Hampshire",475,642930,74,141,12,0,0,0,0,0,43.68569305,-71.57669972,"NH","Northeast","New England"
"1257",1303,1984,"New Hampshire",530,659115,80,155,10,0,0,0,0,0,43.68569305,-71.57669972,"NH","Northeast","New England"
"1258",1304,1985,"New Hampshire",585,675878,87,167,9,0,0,0,0,0,43.68569305,-71.57669972,"NH","Northeast","New England"
"1259",1305,1986,"New Hampshire",662,697660,95,188,9,0,0,0,0,0,43.68569305,-71.57669972,"NH","Northeast","New England"
"1260",1306,1987,"New Hampshire",752,719416,104,210,12,0,0,0,0,0,43.68569305,-71.57669972,"NH","Northeast","New England"
"1261",1307,1988,"New Hampshire",785,736420,107,204,11,0,0,0,0,0,43.68569305,-71.57669972,"NH","Northeast","New England"
"1262",1308,1989,"New Hampshire",858,748445,115,230,18,0,0,0,0,0,43.68569305,-71.57669972,"NH","Northeast","New England"
"1263",1309,1990,"New Hampshire",1040,750954,139,260,17,244,709,2225,266,114,43.68569305,-71.57669972,"NH","Northeast","New England"
"1264",1310,1991,"New Hampshire",1077,740870,145,267,19,260,668,2562,383,112,43.68569305,-71.57669972,"NH","Northeast","New England"
"1265",1311,1992,"New Hampshire",1007,741180,136,252,22,55,682,1077,397,123,43.68569305,-71.57669972,"NH","Northeast","New England"
"1266",1312,1993,"New Hampshire",1106,746807,148,259,38,45,440,298,423,96,43.68569305,-71.57669972,"NH","Northeast","New England"
"1267",1313,1994,"New Hampshire",1097,753881,146,268,23,37,1286,883,405,133,43.68569305,-71.57669972,"NH","Northeast","New England"
"1268",1314,1995,"New Hampshire",1120,765324,146,270,19,34,1403,883,371,132,43.68569305,-71.57669972,"NH","Northeast","New England"
"1269",1315,1996,"New Hampshire",1180,779811,151,317,23,187,2024,1304,335,138,43.68569305,-71.57669972,"NH","Northeast","New England"
"1270",1316,1997,"New Hampshire",1350,792301,170,326,21,148,1947,1526,337,141,43.68569305,-71.57669972,"NH","Northeast","New England"
"1271",1317,1998,"New Hampshire",1457,804009,181,361,20,268,2065,1810,555,147,43.68569305,-71.57669972,"NH","Northeast","New England"
"1272",1318,1999,"New Hampshire",1513,818370,185,365,25,350,2697,1697,489,148,43.68569305,-71.57669972,"NH","Northeast","New England"
"1273",1319,2000,"New Hampshire",1489,833596,179,318,28,123,1904,1336,459,139,43.68569305,-71.57669972,"NH","Northeast","New England"
"1274",1320,2001,"New Hampshire",1396,848189,165,317,32,76,1422,915,268,150,43.68569305,-71.57669972,"NH","Northeast","New England"
"1275",1321,2002,"New Hampshire",1558,861109,181,340,31,70,1613,969,281,157,43.68569305,-71.57669972,"NH","Northeast","New England"
"1276",1322,2003,"New Hampshire",1638,872423,188,313,34,52,1664,882,272,146,43.68569305,-71.57669972,"NH","Northeast","New England"
"1277",1323,2004,"New Hampshire",1699,882182,193,344,47,42,1939,1014,333,162,43.68569305,-71.57669972,"NH","Northeast","New England"
"1278",1324,2005,"New Hampshire",1757,891859,197,338,50,96,1880,907,320,162,43.68569305,-71.57669972,"NH","Northeast","New England"
"1279",1325,2006,"New Hampshire",1857,900526,206,369,54,87,1986,975,424,173,43.68569305,-71.57669972,"NH","Northeast","New England"
"1280",1326,2007,"New Hampshire",1871,904378,207,354,50,108,1522,778,284,173,43.68569305,-71.57669972,"NH","Northeast","New England"
"1281",1327,2008,"New Hampshire",1931,905971,213,367,62,75,1863,885,255,179,43.68569305,-71.57669972,"NH","Northeast","New England"
"1282",1328,2009,"New Hampshire",2040,905872,225,362,62,62,1510,807,231,181,43.68569305,-71.57669972,"NH","Northeast","New England"
"1283",1329,2010,"New Hampshire",2020,906019,223,357,62,67,1348,651,258,186,43.68569305,-71.57669972,"NH","Northeast","New England"
"1284",1330,2011,"New Hampshire",2001,906227,221,350,65,62,1219,645,298,182,43.68569305,-71.57669972,"NH","Northeast","New England"
"1285",1331,2012,"New Hampshire",2034,907055,224,354,69,67,1079,578,277,180,43.68569305,-71.57669972,"NH","Northeast","New England"
"1286",1332,2013,"New Hampshire",2012,903686,223,343,65,67,998,518,315,184,43.68569305,-71.57669972,"NH","Northeast","New England"
"1287",1333,2014,"New Hampshire",1956,899937,217,349,66,28,1163,652,294,182,43.68569305,-71.57669972,"NH","Northeast","New England"
"1288",1334,2015,"New Hampshire",1826,900055,203,320,67,27,1138,686,257,166,43.68569305,-71.57669972,"NH","Northeast","New England"
"1289",1335,1970,"New Jersey",4436,4503318,99,190,8,0,0,0,0,0,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1290",1336,1971,"New Jersey",4366,4587405,95,183,8,0,0,0,0,0,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1291",1337,1972,"New Jersey",4295,4661042,92,178,8,0,0,0,0,0,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1292",1338,1973,"New Jersey",4225,4698434,90,174,8,0,0,0,0,0,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1293",1339,1974,"New Jersey",4154,4734164,88,170,8,0,0,0,0,0,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1294",1340,1975,"New Jersey",4084,4770200,86,166,8,0,0,0,0,0,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1295",1341,1976,"New Jersey",4014,4810342,83,162,8,0,0,0,0,0,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1296",1342,1977,"New Jersey",3943,4839948,81,158,8,0,0,0,0,0,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1297",1343,1978,"New Jersey",3873,4880586,79,154,9,0,0,0,0,0,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1298",1344,1979,"New Jersey",4293,4919542,87,169,10,0,0,0,0,0,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1299",1345,1980,"New Jersey",4712,4942177,95,185,11,0,0,0,0,0,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1300",1346,1981,"New Jersey",5132,4988459,103,199,12,0,0,0,0,0,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1301",1347,1982,"New Jersey",5551,5020667,111,213,13,0,0,0,0,0,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1302",1348,1983,"New Jersey",5971,5057427,118,227,14,0,0,0,0,0,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1303",1349,1984,"New Jersey",6766,5102189,133,255,16,0,0,0,0,0,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1304",1350,1985,"New Jersey",7561,5142156,147,283,18,0,0,0,0,0,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1305",1351,1986,"New Jersey",8436,5188867,163,323,23,0,0,0,0,0,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1306",1352,1987,"New Jersey",9184,5210261,176,360,28,0,0,0,0,0,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1307",1353,1988,"New Jersey",10978,5224442,210,399,33,0,0,0,0,0,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1308",1354,1989,"New Jersey",12685,5204500,244,480,41,0,0,0,0,0,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1309",1355,1990,"New Jersey",13845,5207709,266,495,46,29,1195,394,93,97,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1310",1356,1991,"New Jersey",14356,5209549,276,518,45,36,1221,438,89,97,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1311",1357,1992,"New Jersey",14653,5223983,280,535,44,34,1254,475,125,95,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1312",1358,1993,"New Jersey",14598,5243793,278,522,45,41,1148,445,138,95,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1313",1359,1994,"New Jersey",15259,5266773,290,539,52,57,1260,451,182,94,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1314",1360,1995,"New Jersey",15980,5303534,301,574,55,40,1392,453,221,93,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1315",1361,1996,"New Jersey",16632,5347457,311,603,60,25,1425,429,254,116,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1316",1362,1997,"New Jersey",17637,5406133,326,580,57,24,1383,445,330,100,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1317",1363,1998,"New Jersey",16532,5459766,303,540,59,26,1298,422,324,90,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1318",1364,1999,"New Jersey",16543,5508420,300,554,64,23,1274,423,393,109,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1319",1365,2000,"New Jersey",15894,5557361,286,516,60,21,1187,407,420,94,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1320",1366,2001,"New Jersey",15572,5611348,278,488,55,24,1167,365,430,91,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1321",1367,2002,"New Jersey",15789,5664535,279,510,63,46,1223,331,505,97,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1322",1368,2003,"New Jersey",16908,5710017,296,541,69,45,1283,374,527,104,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1323",1369,2004,"New Jersey",17358,5749430,302,550,71,38,1202,400,549,112,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1324",1370,2005,"New Jersey",17132,5785414,296,555,61,50,1173,339,1311,134,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1325",1371,2006,"New Jersey",17254,5812670,297,550,63,29,1224,354,558,116,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1326",1372,2007,"New Jersey",17399,5833578,298,542,58,23,1165,369,620,115,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1327",1373,2008,"New Jersey",17414,5853568,298,543,61,23,1098,402,698,122,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1328",1374,2009,"New Jersey",17015,5886739,289,534,55,25,1060,377,638,119,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1329",1375,2010,"New Jersey",16434,5912844,278,484,51,29,941,324,605,119,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1330",1376,2011,"New Jersey",15861,5921437,268,460,48,18,892,325,515,111,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1331",1377,2012,"New Jersey",16020,5948366,269,476,46,26,921,300,423,125,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1332",1378,2013,"New Jersey",16398,5950372,276,478,48,22,929,289,375,130,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1333",1379,2014,"New Jersey",16246,5958044,273,459,53,18,887,303,219,121,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1334",1380,2015,"New Jersey",15084,5962703,253,422,42,22,769,274,313,116,40.18497377,-74.66084348,"NJ","Northeast","Middle Atlantic"
"1335",1381,1970,"New Mexico",747,613383,122,292,12,0,0,0,0,0,34.42141473,-106.1083617,"NM","West","Mountain"
"1336",1382,1971,"New Mexico",747,636668,117,274,12,0,0,0,0,0,34.42141473,-106.1083617,"NM","West","Mountain"
"1337",1383,1972,"New Mexico",746,658945,113,259,12,0,0,0,0,0,34.42141473,-106.1083617,"NM","West","Mountain"
"1338",1384,1973,"New Mexico",746,683006,109,244,12,0,0,0,0,0,34.42141473,-106.1083617,"NM","West","Mountain"
"1339",1385,1974,"New Mexico",746,705798,106,231,12,0,0,0,0,0,34.42141473,-106.1083617,"NM","West","Mountain"
"1340",1386,1975,"New Mexico",745,733098,102,217,12,0,0,0,0,0,34.42141473,-106.1083617,"NM","West","Mountain"
"1341",1387,1976,"New Mexico",745,761768,98,204,11,0,0,0,0,0,34.42141473,-106.1083617,"NM","West","Mountain"
"1342",1388,1977,"New Mexico",744,787264,95,192,11,0,0,0,0,0,34.42141473,-106.1083617,"NM","West","Mountain"
"1343",1389,1978,"New Mexico",755,809050,93,185,13,0,0,0,0,0,34.42141473,-106.1083617,"NM","West","Mountain"
"1344",1390,1979,"New Mexico",873,831724,105,206,14,0,0,0,0,0,34.42141473,-106.1083617,"NM","West","Mountain"
"1345",1391,1980,"New Mexico",991,852524,116,227,14,0,0,0,0,0,34.42141473,-106.1083617,"NM","West","Mountain"
"1346",1392,1981,"New Mexico",1109,866812,128,248,15,0,0,0,0,0,34.42141473,-106.1083617,"NM","West","Mountain"
"1347",1393,1982,"New Mexico",1227,887070,138,266,15,0,0,0,0,0,34.42141473,-106.1083617,"NM","West","Mountain"
"1348",1394,1983,"New Mexico",1371,908130,151,288,17,0,0,0,0,0,34.42141473,-106.1083617,"NM","West","Mountain"
"1349",1395,1984,"New Mexico",1513,921512,164,313,23,0,0,0,0,0,34.42141473,-106.1083617,"NM","West","Mountain"
"1350",1396,1985,"New Mexico",1655,935475,177,336,28,0,0,0,0,0,34.42141473,-106.1083617,"NM","West","Mountain"
"1351",1397,1986,"New Mexico",1844,952480,194,392,32,0,0,0,0,0,34.42141473,-106.1083617,"NM","West","Mountain"
"1352",1398,1987,"New Mexico",1862,959564,194,360,30,0,0,0,0,0,34.42141473,-106.1083617,"NM","West","Mountain"
"1353",1399,1988,"New Mexico",2200,961370,229,434,39,0,0,0,0,0,34.42141473,-106.1083617,"NM","West","Mountain"
"1354",1400,1989,"New Mexico",2347,965989,243,458,42,0,0,0,0,0,34.42141473,-106.1083617,"NM","West","Mountain"
"1355",1401,1990,"New Mexico",2652,973538,272,513,50,55,1164,416,288,131,34.42141473,-106.1083617,"NM","West","Mountain"
"1356",1402,1991,"New Mexico",2513,995041,253,460,45,83,939,351,382,110,34.42141473,-106.1083617,"NM","West","Mountain"
"1357",1403,1992,"New Mexico",2873,1021379,281,498,46,58,1119,369,356,125,34.42141473,-106.1083617,"NM","West","Mountain"
"1358",1404,1993,"New Mexico",3027,1045250,290,523,51,92,731,303,376,92,34.42141473,-106.1083617,"NM","West","Mountain"
"1359",1405,1994,"New Mexico",3179,1079915,294,542,61,94,1540,411,383,134,34.42141473,-106.1083617,"NM","West","Mountain"
"1360",1406,1995,"New Mexico",3569,1109483,322,604,68,94,1216,439,580,160,34.42141473,-106.1083617,"NM","West","Mountain"
"1361",1407,1996,"New Mexico",3850,1135776,339,657,76,101,1238,486,661,169,34.42141473,-106.1083617,"NM","West","Mountain"
"1362",1408,1997,"New Mexico",4299,1149640,374,671,71,116,1118,490,520,197,34.42141473,-106.1083617,"NM","West","Mountain"
"1363",1409,1998,"New Mexico",4907,1166559,421,826,87,140,1922,623,449,238,34.42141473,-106.1083617,"NM","West","Mountain"
"1364",1410,1999,"New Mexico",5287,1178287,449,819,84,135,1869,594,448,241,34.42141473,-106.1083617,"NM","West","Mountain"
"1365",1411,2000,"New Mexico",5462,1189290,459,861,95,128,2385,620,458,261,34.42141473,-106.1083617,"NM","West","Mountain"
"1366",1412,2001,"New Mexico",5864,1200464,488,877,103,585,1800,654,572,243,34.42141473,-106.1083617,"NM","West","Mountain"
"1367",1413,2002,"New Mexico",6451,1221473,528,999,119,272,1872,742,543,315,34.42141473,-106.1083617,"NM","West","Mountain"
"1368",1414,2003,"New Mexico",7266,1240765,586,1137,131,235,2325,832,723,335,34.42141473,-106.1083617,"NM","West","Mountain"
"1369",1415,2004,"New Mexico",7992,1262440,633,1170,147,179,2204,895,665,324,34.42141473,-106.1083617,"NM","West","Mountain"
"1370",1416,2005,"New Mexico",8420,1283596,656,1185,154,168,2039,942,711,304,34.42141473,-106.1083617,"NM","West","Mountain"
"1371",1417,2006,"New Mexico",8727,1304618,669,1245,161,168,2171,887,845,404,34.42141473,-106.1083617,"NM","West","Mountain"
"1372",1418,2007,"New Mexico",9161,1322309,693,1260,162,160,2203,885,869,419,34.42141473,-106.1083617,"NM","West","Mountain"
"1373",1419,2008,"New Mexico",9013,1331816,677,1206,147,229,2113,770,784,471,34.42141473,-106.1083617,"NM","West","Mountain"
"1374",1420,2009,"New Mexico",9056,1344486,674,1240,160,165,2072,769,806,485,34.42141473,-106.1083617,"NM","West","Mountain"
"1375",1421,2010,"New Mexico",8906,1356962,656,1173,157,115,1949,745,856,460,34.42141473,-106.1083617,"NM","West","Mountain"
"1376",1422,2011,"New Mexico",8709,1360237,640,1121,174,89,3217,688,855,454,34.42141473,-106.1083617,"NM","West","Mountain"
"1377",1423,2012,"New Mexico",8574,1365675,628,1071,182,75,4394,636,940,397,34.42141473,-106.1083617,"NM","West","Mountain"
"1378",1424,2013,"New Mexico",8448,1361409,621,1052,200,73,5628,547,967,442,34.42141473,-106.1083617,"NM","West","Mountain"
"1379",1425,2014,"New Mexico",8386,1355557,619,1061,191,56,6717,512,959,419,34.42141473,-106.1083617,"NM","West","Mountain"
"1380",1426,2015,"New Mexico",8154,1347702,605,1035,160,33,7890,432,869,405,34.42141473,-106.1083617,"NM","West","Mountain"
"1381",1427,1970,"Nevada",708,318722,222,421,37,0,0,0,0,0,39.35629769,-116.6552509,"NV","West","Mountain"
"1382",1428,1971,"Nevada",729,337957,216,407,37,0,0,0,0,0,39.35629769,-116.6552509,"NV","West","Mountain"
"1383",1429,1972,"Nevada",750,359600,208,391,37,0,0,0,0,0,39.35629769,-116.6552509,"NV","West","Mountain"
"1384",1430,1973,"Nevada",771,378188,204,380,37,0,0,0,0,0,39.35629769,-116.6552509,"NV","West","Mountain"
"1385",1431,1974,"Nevada",792,400389,198,368,36,0,0,0,0,0,39.35629769,-116.6552509,"NV","West","Mountain"
"1386",1432,1975,"Nevada",812,419103,194,359,37,0,0,0,0,0,39.35629769,-116.6552509,"NV","West","Mountain"
"1387",1433,1976,"Nevada",833,442553,188,348,36,0,0,0,0,0,39.35629769,-116.6552509,"NV","West","Mountain"
"1388",1434,1977,"Nevada",854,467888,183,336,36,0,0,0,0,0,39.35629769,-116.6552509,"NV","West","Mountain"
"1389",1435,1978,"Nevada",896,499848,179,322,38,0,0,0,0,0,39.35629769,-116.6552509,"NV","West","Mountain"
"1390",1436,1979,"Nevada",905,535002,169,303,36,0,0,0,0,0,39.35629769,-116.6552509,"NV","West","Mountain"
"1391",1437,1980,"Nevada",914,567787,161,287,34,0,0,0,0,0,39.35629769,-116.6552509,"NV","West","Mountain"
"1392",1438,1981,"Nevada",922,592963,156,276,32,0,0,0,0,0,39.35629769,-116.6552509,"NV","West","Mountain"
"1393",1439,1982,"Nevada",931,614842,151,268,31,0,0,0,0,0,39.35629769,-116.6552509,"NV","West","Mountain"
"1394",1440,1983,"Nevada",942,626818,150,264,32,0,0,0,0,0,39.35629769,-116.6552509,"NV","West","Mountain"
"1395",1441,1984,"Nevada",1255,643116,195,343,41,0,0,0,0,0,39.35629769,-116.6552509,"NV","West","Mountain"
"1396",1442,1985,"Nevada",1567,659996,237,416,50,0,0,0,0,0,39.35629769,-116.6552509,"NV","West","Mountain"
"1397",1443,1986,"Nevada",1711,679767,252,434,60,0,0,0,0,0,39.35629769,-116.6552509,"NV","West","Mountain"
"1398",1444,1987,"Nevada",1921,707300,272,450,56,0,0,0,0,0,39.35629769,-116.6552509,"NV","West","Mountain"
"1399",1445,1988,"Nevada",2184,738669,296,546,74,0,0,0,0,0,39.35629769,-116.6552509,"NV","West","Mountain"
